Entry	Protein names	Gene names	Gene names  (primary )	Cross-reference (GeneID)	Cross-reference (Ensembl)	Length	Mass	Status
P43613	ER-localized J domain-containing protein 5	ERJ5 YFR041C	ERJ5	850602;		295	34,191	reviewed
P0CX10	Enolase-related protein 1 (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	ERR1 YOR393W	ERR1	854575;855848;		437	47,328	reviewed
P53743	Pre-rRNA-processing protein ESF2 (18S rRNA factor 2)	ESF2 ABT1 YNR054C N3491	ESF2	855790;		316	36,408	reviewed
Q03096	Telomere replication protein EST3 (Ever shorter telomeres protein 3)	EST3 YIL009C-A	EST3	854806;		181	20,555	reviewed
P38071	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial (EC 1.3.1.10) (Mitochondrial respiratory function protein 1) (Trans-2-enoyl-CoA reductase) (EC 1.3.1.38)	ETR1 MRF1 MRF1' YBR026C YBR0310	ETR1	852314;		380	42,067	reviewed
Q05785	Epsin-2	ENT2 YLR206W	ENT2	850903;		613	71,807	reviewed
Q07872	Epsin-4	ENT4 YLL038C	ENT4	850621;		247	28,271	reviewed
Q03769	Epsin-5	ENT5 YDR153C	ENT5	851731;		411	47,321	reviewed
P43572	Enhancer of polycomb-like protein 1	EPL1 YFL024C	EPL1	850520;		832	96,738	reviewed
P22140	Choline/ethanolaminephosphotransferase 1 (ETHPT) (Ethanolaminephosphotransferase 1) (EC 2.7.8.1) (EC 2.7.8.2) (Aminoalcohol phosphotransferase EPT1)	EPT1 YHR123W	EPT1	856523;		391	44,560	reviewed
P32462	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	ERG24 YNL280C N0593	ERG24	855441;		438	50,615	reviewed
P54781	Cytochrome P450 61 (EC 1.14.19.41) (C-22 sterol desaturase)	ERG5 CYP61 YMR015C YM9711.02C	ERG5	855029;		538	61,334	reviewed
P24521	Phosphomevalonate kinase (EC 2.7.4.2)	ERG8 YMR220W YM9959.02	ERG8	855260;		451	50,455	reviewed
Q12403	Protein ERP3	ERP3 YDL018C D2850	ERP3	851544;		225	26,511	reviewed
P38819	Protein ERP5	ERP5 YHR110W	ERP5	856510;		212	24,249	reviewed
P53918	Uncharacterized transporter ESBP6	ESBP6 MCH3 YNL125C N1223 N1882	ESBP6	855598;		673	73,802	reviewed
Q06340	Protein ESC2 (Establishes silent chromatin protein 2)	ESC2 YDR363W	ESC2	851965;		456	52,542	reviewed
P40456	EST/SMG-like protein 1	ESL1 YIL151C	ESL1	854655;		1118	128,735	reviewed
Q08421	Enhancer of translation termination 1	ETT1 YOR051C YOR29-02	ETT1	854216;		412	47,352	reviewed
P12385	Eukaryotic peptide chain release factor subunit 1 (Eukaryotic release factor 1) (eRF1) (Omnipotent suppressor protein 1)	SUP45 SAL4 SUP1 YBR143C YBR1120	SUP45	852440;		437	49,006	reviewed
Q12452	3-keto-steroid reductase (EC 1.1.1.270)	ERG27 YLR100W	ERG27	850790;		347	39,725	reviewed
P32353	Delta(7)-sterol 5(6)-desaturase (EC 1.14.19.20) (C-5 sterol desaturase) (Ergosterol Delta(5,6) desaturase) (Sterol-C5-desaturase)	ERG3 PSO6 SYR1 YLR056W L2150	ERG3	850745;		365	42,730	reviewed
P25087	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	ERG6 ISE1 LIS1 SED6 YML008C YM9571.10C	ERG6	855003;		383	43,431	reviewed
P62651	Phosphatidylinositol N-acetylglucosaminyltransferase ERI1 subunit (Endoplasmic reticulum-associated Ras inhibitor protein 1)	ERI1 RIN1 YPL096C-A	ERI1	856008;		68	8,039	reviewed
P39704	Protein ERP2	ERP2 YAL007C FUN54	ERP2	851226;		215	24,064	reviewed
P27882	Mitochondrial FAD-linked sulfhydryl oxidase ERV1 (EC 1.8.3.2) (14 kDa regulatory protein) (Essential for respiration and vegetative growth protein 1)	ERV1 YGR029W	ERV1	852916;		189	21,639	reviewed
P22696	Peptidyl-prolyl cis-trans isomerase ESS1 (PPIase ESS1) (EC 5.2.1.8) (Parvulin ESS1) (Processing/termination factor 1)	ESS1 PIN1 PTF1 YJR017C J1452	ESS1	853475;		170	19,405	reviewed
P52911	Glucan 1,3-beta-glucosidase 2 (EC 3.2.1.58) (Exo-1,3-beta-glucanase 2)	EXG2 YDR261C YD9320A.12C	EXG2	851848;		562	63,508	reviewed
P35731	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase)	OAR1 YKL055C	OAR1	853810;		278	31,184	reviewed
Q06001	Factor arrest protein 10	FAR10 YLR238W	FAR10	850939;		478	54,092	reviewed
P32476	Squalene monooxygenase (EC 1.14.14.17) (Squalene epoxidase) (SE)	ERG1 YGR175C	ERG1	853086;		496	55,126	reviewed
P53199	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170)	ERG26 YGL001C	ERG26	852883;		349	38,706	reviewed
P38604	Lanosterol synthase (EC 5.4.99.7) (2,3-epoxysqualene--lanosterol cyclase) (Oxidosqualene--lanosterol cyclase) (OSC)	ERG7 YHR072W	ERG7	856470;		731	83,460	reviewed
P38312	ER-derived vesicles protein ERV15	ERV15 YBR210W YBR1457	ERV15	852511;		142	16,347	reviewed
P53337	ER-derived vesicles protein ERV29	ERV29 YGR284C	ERV29	853201;		310	35,013	reviewed
P39727	ER-derived vesicles protein ERV46	ERV46 YAL042W FUN9	ERV46	851256;		415	46,235	reviewed
Q03018	Separin (EC 3.4.22.49) (Separase)	ESP1 YGR098C	ESP1	852990;		1630	187,447	reviewed
P17214	Telomere elongation protein EST1 (Ever shorter telomeres protein 1)	EST1 YLR233C L8083.15	EST1	850934;		699	81,800	reviewed
P38748	RING finger protein ETP1 (BRAP2 homolog) (Ethanol tolerance protein 1)	ETP1 YHL010C	ETP1	856376;		585	67,503	reviewed
P19658	Exocyst complex component EXO70 (Exocyst complex protein of 70 kDa)	EXO70 YJL085W J0932	EXO70	853359;		623	71,294	reviewed
P34756	1-phosphatidylinositol 3-phosphate 5-kinase FAB1 (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Type III PIP kinase) (PIPkin-III)	FAB1 YFR019W	FAB1	850574;		2278	257,420	reviewed
Q12283	Malonyl CoA-acyl carrier protein transacylase, mitochondrial (MCT) (EC 2.3.1.39) (Malonyl-CoA:ACP transferase)	MCT1 YOR221C YOR50-11	MCT1	854396;		360	40,707	reviewed
P38913	FAD synthase (EC 2.7.7.2) (FAD pyrophosphorylase) (FMN adenylyltransferase) (Flavin adenine dinucleotide synthase)	FAD1 YDL045C D2702	FAD1	851516;		306	35,546	reviewed
P07149	Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]	FAS1 YKL182W	FAS1	853653;		2051	228,691	reviewed
P15646	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (U3 small nucleolar RNA-associated protein NOP1) (Nucleolar protein 1) (U3 snoRNA-associated protein NOP1)	NOP1 LOT3 YDL014W D2870	NOP1	851548;		327	34,465	reviewed
Q12035	rRNA-processing protein FCF2 (FAF1 copurifying factor 2)	FCF2 YLR051C L2128	FCF2	850740;		217	25,636	reviewed
Q03034	Ferulic acid decarboxylase 1 (EC 4.1.1.102) (Phenacrylate decarboxylase)	FDC1 YDR539W D3703.2	FDC1	852152;		503	56,164	reviewed
P26793	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (Flap structure-specific endonuclease 1) (RAD2 homolog nuclease 1) (RTH1 nuclease) (Structure-specific endonuclease RAD27)	RAD27 FEN1 RTH1 YKL113C YKL510	RAD27	853747;		382	43,279	reviewed
P39875	Exodeoxyribonuclease 1 (EC 3.1.-.-) (Exodeoxyribonuclease I) (EXO I) (Exonuclease I) (Protein DHS1)	EXO1 DHS1 YOR033C OR26.23	EXO1	854198;		702	80,162	reviewed
P38289	Exonuclease V, mitochondrial (Exo V) (EC 3.1.-.-) (Defects in morphology protein 1)	EXO5 DEM1 YBR163W YBR1215	EXO5	852461;		585	67,570	reviewed
P38261	Exocyst complex component EXO84 (Exocyst complex protein of 84 kDa) (U1 SNP1-associating protein 3)	EXO84 USA3 YBR102C YBR0831	EXO84	852398;		753	85,538	reviewed
Q12099	ATP-dependent RNA helicase FAL1 (EC 3.6.4.13) (Translation initiation factor four A-like protein 1)	FAL1 YDR021W PZC399 YD9335.07	FAL1	851584;		399	45,213	reviewed
P43592	Factor arrest protein 7	FAR7 YFR008W	FAR7	850559;		221	25,915	reviewed
Q12178	Cytosine deaminase (EC 3.5.4.1) (Cytosine aminohydrolase)	FCY1 YPR062W YP9499.17	FCY1	856175;		158	17,507	reviewed
P0CF35	Truncated formate dehydrogenase 2 (NAD-dependent formate dehydrogenase 2)	FDH2 YPL275W P0326	FDH2			236	26,487	reviewed
P38260	Hsp70 nucleotide exchange factor FES1 (Factor exchange for SSA1 protein 1)	FES1 YBR101C YBR0830	FES1	852397;		290	32,604	reviewed
P38993	Iron transport multicopper oxidase FET3 (EC 1.-.-.-)	FET3 YMR058W YM9796.11	FET3	855080;		636	72,360	reviewed
P32771	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284) (Alcohol dehydrogenase SFA) (EC 1.1.1.1) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (FLD) (GSH-FDH) (EC 1.1.1.-)	SFA1 SFA YDL168W	SFA1	851386;		386	41,042	reviewed
P40546	Protein FAF1 (Forty S assembly factor)	FAF1 YIL019W	FAF1	854793;		346	38,889	reviewed
P53971	FKBP12-associated protein 1	FAP1 YNL023C N2812	FAP1	855708;		965	108,495	reviewed
P46671	Factor arrest protein 3	FAR3 YMR052W YM9796.05	FAR3	855073;		204	24,032	reviewed
P53279	Non-classical export protein 2 homolog 1 (Functional homolog of NCE102)	FHN1 YGR131W	FHN1	853032;		174	19,152	reviewed
P32472	Peptidyl-prolyl cis-trans isomerase FPR2 (PPIase FPR2) (EC 5.2.1.8) (FK506-binding protein 2) (FKBP proline rotamase 2) (FKBP-13) (FKBP-15)	FPR2 FKB2 YDR519W D9719.24	FPR2	852131;		135	14,487	reviewed
P32604	Fructose-2,6-bisphosphatase (EC 3.1.3.46)	FBP26 YJL155C J0575	FBP26	853286;		452	52,595	reviewed
P21268	Cyclin-dependent kinase inhibitor FAR1 (CKI FAR1) (Factor arrest protein)	FAR1 YJL157C J0565	FAR1	853283;		830	94,572	reviewed
P40039	Purine-cytosine permease FCY21 (PCP FCY21) (Cytosine/purine transport protein FCY21) (Fluorocytosine resistance protein 21)	FCY21 FCYY YER060W	FCY21	856788;		528	58,050	reviewed
Q08911	Formate dehydrogenase 1 (FDH) (EC 1.2.1.2) (NAD-dependent formate dehydrogenase)	FDH1 YOR388C	FDH1	854570;		376	41,714	reviewed
P40988	Low-affinity Fe(2+) transport protein (Low-affinity Fe(II) transport protein)	FET4 YMR319C YM9924.11C	FET4	855369;		552	62,792	reviewed
P40020	Factor interacting with REF2 (PAP1-interacting protein) (Polymerase-interacting protein 1)	FIR1 PIP1 YER032W	FIR1	856754;		876	98,812	reviewed
P36170	Flocculation protein FLO10 (Flocculin-10)	FLO10 YKR102W	FLO10	853977;		1169	122,165	reviewed
P38894	Flocculation protein FLO5 (Flocculin-5)	FLO5 YHR211W	FLO5	856618;		1075	111,982	reviewed
Q12119	Purine-cytosine permease FCY22 (PCP FCY22) (Cytosine/purine transport protein FCY22) (Fluorocytosine resistance protein 22)	FCY22 FCYX YER060W-A	FCY22	856789;		530	57,327	reviewed
P17064	Purine-cytosine permease FCY2 (PCP FCY2) (Cytosine/purine transport protein FCY2) (Fluorocytosine resistance protein 2)	FCY2 YER056C	FCY2	856783;		533	58,201	reviewed
P25621	Pantothenate transporter FEN2 (Fenpropimorph resistance protein 2)	FEN2 YCR028C YCR28C	FEN2	850394;		512	58,256	reviewed
P38224	Factor-induced gene 1 protein	FIG1 YBR040W YBR0410	FIG1	852328;		298	33,776	reviewed
P42837	Polyphosphoinositide phosphatase (EC 3.1.3.-) (Factor-induced gene 4 protein) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase)	FIG4 YNL325C N0330	FIG4	855392;		879	101,746	reviewed
Q04952	1,3-beta-glucan synthase component FKS3 (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase) (FK506 sensitivity protein 3)	FKS3 YMR306W YM9952.08	FKS3	855353;		1785	207,483	reviewed
P38124	Fluconazole resistance protein 1	FLR1 YBR008C YBR0120	FLR1	852293;		548	61,629	reviewed
Q12497	Protein FMP16, mitochondrial (Found in mitochondrial proteome protein 16)	FMP16 YDR070C	FMP16	851642;		93	10,845	reviewed
P46998	Mitochondrial membrane protein FMP33	FMP33 YJL161W J0552	FMP33	853279;		180	20,185	reviewed
Q04991	Protein FMP42	FMP42 YMR221C YM9959.03C	FMP42	855261;		504	56,178	reviewed
P19097	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: Acyl carrier; 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (Beta-ketoacyl reductase); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41) (Beta-ketoacyl synthase)]	FAS2 YPL231W P1409	FAS2	855845;		1887	206,947	reviewed
P38137	Peroxisomal-coenzyme A synthetase (EC 6.-.-.-)	PCS60 FAT2 YBR222C YBR1512	PCS60	852523;		543	60,489	reviewed
P29704	Squalene synthase (SQS) (SS) (EC 2.5.1.21) (FPP:FPP farnesyltransferase) (Farnesyl-diphosphate farnesyltransferase)	ERG9 YHR190W	ERG9	856597;		444	51,720	reviewed
P43561	Iron transport multicopper oxidase FET5 (EC 1.-.-.-)	FET5 YFL041W	FET5	850502;		622	70,880	reviewed
P25653	Factor-induced gene 2 protein (Cell wall adhesin FIG2)	FIG2 YCR089W YCR1102 YCR89W	FIG2	850451;		1609	166,036	reviewed
Q04433	Facilitator of iron transport 1	FIT1 YDR534C D9719.37	FIT1	852147;		528	52,490	reviewed
P40466	Fork head protein homolog 1	FKH1 YIL131C	FKH1	854675;		484	53,490	reviewed
P32768	Flocculation protein FLO1 (Flocculin-1)	FLO1 FLO2 FLO4 FLO8 YAR050W	FLO1	851289;		1537	160,668	reviewed
P40068	Transcriptional activator FLO8 (Protein PDH5)	FLO8 PDH5 YER109C YER108C	FLO8			799	86,835	reviewed
P40491	ATP synthase assembly factor FMC1, mitochondrial (Formation of mitochondrial complexes protein 1)	FMC1 YIL098C	FMC1	854709;		155	18,364	reviewed
Q06179	Protein FMP27, mitochondrial (Found in mitochondrial proteome protein 27)	FMP27 YLR454W	FMP27	851175;		2628	303,479	reviewed
P22007	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Ras proteins prenyltransferase subunit beta)	RAM1 DPR1 SCG2 STE16 YDL090C D2412	RAM1	851468;		431	48,190	reviewed
P53917	Factor arrest protein 11	FAR11 YNL127W N1221 N1875	FAR11	855596;		953	109,793	reviewed
Q05040	Factor arrest protein 8	FAR8 YMR029C YM9973.02C	FAR8	855044;		523	59,301	reviewed
P38225	Very long-chain fatty acid transport protein	FAT1 YBR041W YBR0411	FAT1	852329;		669	77,141	reviewed
Q05498	rRNA-processing protein FCF1 (FAF1-copurifying factor 1)	FCF1 YDR339C D9651.9	FCF1	851939;		189	21,611	reviewed
P38911	FK506-binding nuclear protein (EC 5.2.1.8) (FKBP-70) (Nucleolar proline isomerase) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Proline rotamase)	FPR3 NPI46 YML074C	FPR3	854901;		411	46,553	reviewed
P53121	Putative flavin carrier protein 3 (FAD transporter 3) (TRP-like ion channel FLC3)	FLC3 YGL139W G2812	FLC3	852738;		802	90,761	reviewed
P40464	Mitochondrial FAD carrier protein FLX1	FLX1 YIL134W	FLX1	854672;		311	34,409	reviewed
P38866	Thiol-specific monooxygenase (EC 1.14.13.-) (Flavin-dependent monooxygenase)	FMO1 YHR176W	FMO1	856581;		432	49,099	reviewed
Q08023	Protein FMP25, mitochondrial (Found in mitochondrial proteome protein 25)	FMP25 YLR077W	FMP25	850766;		583	66,690	reviewed
P53233	Probable serine/threonine-protein kinase FMP48 (EC 2.7.11.1) (Found in mitochondrial proteome protein 48)	FMP48 YGR052W	FMP48	852943;		369	42,823	reviewed
P40008	Protein FMP52, mitochondrial (Found in mitochondrial proteome protein 52)	FMP52 YER004W	FMP52	856721;		231	25,086	reviewed
P50264	Polyamine oxidase FMS1 (EC 1.5.3.17) (Fenpropimorph resistance multicopy suppressor 1)	FMS1 YMR020W YM9711.09	FMS1	855034;		508	57,806	reviewed
P32785	Methionyl-tRNA formyltransferase, mitochondrial (MtFMT) (EC 2.1.2.9)	FMT1 YBL013W YBL0311 YBL0313	FMT1	852270;		401	44,617	reviewed
P36001	Probable folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (FPGS) (Tetrahydrofolylpolyglutamate synthase) (Tetrahydrofolate synthase)	RMA1 YKL132C	RMA1	853727;		430	48,143	reviewed
Q07825	Putative Xaa-Pro aminopeptidase FRA1 (EC 3.4.11.9) (Fe repressor of activation 1)	FRA1 YLL029W	FRA1	850630;		749	84,924	reviewed
P32614	Fumarate reductase 1 (FRDS1) (EC 1.3.1.6) (FAD-dependent oxidoreductase) (NADH-dependent fumarate reductase) (Soluble fumarate reductase, cytoplasmic isozyme)	FRD1 FRDS FRDS1 YEL047C SYGP-ORF35	FRD1	856664;		470	50,844	reviewed
P32791	Ferric/cupric reductase transmembrane component 1 (EC 1.16.1.9) (Ferric-chelate reductase 1)	FRE1 YLR214W L8167.2	FRE1	850911;		686	78,854	reviewed
Q99369	Family of serine hydrolases 3 (EC 3.1.-.-)	FSH3 YOR280C	FSH3	854454;		266	30,418	reviewed
Q03254	RNA polymerase II subunit A C-terminal domain phosphatase (EC 3.1.3.16) (CTD phosphatase FCP1)	FCP1 YMR277W YM8021.03	FCP1	855320;		732	83,441	reviewed
P39521	Pre-rRNA-processing protein FHL1	FHL1 YPR104C P8283.15	FHL1	856219;		936	103,502	reviewed
P39676	Flavohemoprotein (EC 1.14.12.17) (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD)	YHB1 YHB YGR234W G8572	YHB1	853149;		399	44,646	reviewed
P45976	Pre-mRNA polyadenylation factor FIP1	FIP1 YJR093C J1911	FIP1	853555;		327	35,777	reviewed
Q08906	Facilitator of iron transport 2	FIT2 YOR382W	FIT2	854564;		153	15,302	reviewed
Q06205	FK506-binding protein 4 (EC 5.2.1.8) (Histone proline isomerase) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase)	FPR4 YLR449W L9324.3	FPR4	851170;		392	43,903	reviewed
P20081	FK506-binding protein 1 (FKBP) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)	FPR1 FKB1 RBP1 YNL135C N1213 N1845	FPR1	855587;		114	12,158	reviewed
P41813	Fork head protein homolog 2	FKH2 YNL068C N2403 YNL2403C	FKH2	855656;		862	94,374	reviewed
P38631	1,3-beta-glucan synthase component FKS1 (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase) (Calcineurin dependent protein 1) (Calcofluor white hypersensitivity protein 53) (Echinocandin target gene protein 1) (FK506 sensitivity protein 1) (Glucan synthase of cerevisiae protein 1) (Papulacandin B resistance protein 1)	FKS1 CND1 CWH53 ETG1 GLS1 GSC1 PBR1 YLR342W L8300.6	FKS1	851055;		1876	214,851	reviewed
Q08967	Flavin carrier protein 1 (Bypass of PAM1 protein 1) (FAD transporter 1) (Heme utilization factor 1) (TRP-like ion channel protein FLC1)	FLC1 BOP1 HUF1 YPL221W	FLC1	855880;		793	89,291	reviewed
Q02883	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, mitochondrial (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54) (Found in mitochondrial proteome protein 30)	FMP30 YPL103C	FMP30	856001;		468	54,368	reviewed
Q02207	Peroxisomal hydratase-dehydrogenase-epimerase (HDE) (Multifunctional beta-oxidation protein) (MFP) [Includes: 2-enoyl-CoA hydratase (EC 4.2.1.119); (3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12)]	FOX2 YKR009C YK108	FOX2	853878;		900	98,703	reviewed
P23900	Glycerol uptake/efflux facilitator protein	FPS1 YLL043W	FPS1	850683;		669	73,877	reviewed
Q08905	Ferric reductase transmembrane component 3 (EC 1.16.1.9) (Ferric-chelate reductase 3)	FRE3 YOR381W O6754	FRE3	854563;		711	80,589	reviewed
Q12209	Probable ferric reductase transmembrane component 8 (EC 1.16.1.7) (Ferric-chelate reductase 8)	FRE8 YLR047C L2114	FRE8	850736;		686	78,949	reviewed
Q03002	Fatty acyl-CoA synthetase and RNA processing-associated kinase 1 (EC 2.7.11.1)	FRK1 YPL141C	FRK1	855962;		865	97,693	reviewed
Q05015	Family of serine hydrolases 2 (EC 3.1.-.-)	FSH2 YMR222C YM9959.04C	FSH2	855262;		223	24,534	reviewed
P32599	Fimbrin (ABP67)	SAC6 YDR129C YD9302.04C	SAC6	851707;		642	71,773	reviewed
Q03898	Filament protein FIN1 (Filaments in between nuclei protein 1)	FIN1 YDR130C YD9302.05C	FIN1	851708;		291	33,186	reviewed
Q08907	Facilitator of iron transport 3	FIT3 YOR383C	FIT3	854565;		204	19,836	reviewed
P40989	1,3-beta-glucan synthase component GSC2 (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase) (FK506 sensitivity protein 2) (Glucan synthase of cerevisiae protein 2)	GSC2 FKS2 GLS2 YGR032W	GSC2	852920;		1895	216,990	reviewed
P39712	Flocculation protein FLO9 (Flocculin-9)	FLO9 YAL063C	FLO9	851236;		1322	138,073	reviewed
Q08968	UPF0061 protein FMP40	FMP40 YPL222W	FMP40	855879;		688	78,313	reviewed
O13329	DNA replication fork-blocking protein FOB1	FOB1 HRM1 YDR110W YD9727.06	FOB1	851688;		566	65,318	reviewed
Q07540	Frataxin homolog, mitochondrial (EC 1.16.3.1) [Cleaved into: Frataxin homolog intermediate form]	YFH1 YDL120W	YFH1	851437;		174	19,490	reviewed
P53746	Ferric reductase transmembrane component 4 (EC 1.16.1.9) (Ferric-chelate reductase 4)	FRE4 YNR060W N3518	FRE4	855797;		719	82,015	reviewed
Q12473	Ferric reductase transmembrane component 6 (EC 1.16.1.9) (Ferric-chelate reductase 6)	FRE6 YLL051C L0593	FRE6	850675;		712	81,989	reviewed
Q12333	Ferric/cupric reductase transmembrane component 7 (EC 1.16.1.9) (Ferric-chelate reductase 7)	FRE7 YOL152W AOB629	FRE7	854013;		620	70,905	reviewed
P25659	Silencing boundary-establishment protein FUB1 (Function of boundary protein 1) (Proteasome inhibitor PI31-like protein FUB1)	FUB1 YCR076C YCR76C	FUB1	850439;		250	26,756	reviewed
P28003	SWIRM domain-containing protein FUN19	FUN19 YAL034C	FUN19	851199;		413	47,068	reviewed
P31380	ATP-dependent helicase FUN30 (EC 3.6.4.12)	FUN30 YAL019W YAL001	FUN30	851214;		1131	128,507	reviewed
P38297	Mitofusin FZO1 (EC 3.6.5.-) (Transmembrane GTPase FZO1)	FZO1 YBR179C YBR1241	FZO1	852477;		855	97,808	reviewed
P40515	Mitochondria fission 1 protein (Mitochondrial division protein 2)	FIS1 MDV2 YIL065C	FIS1	854745;		155	17,733	reviewed
P08640	Flocculation protein FLO11 (Flo11p) (Flocculin-11) (Mucin-like protein 1)	FLO11 MAL5 MUC1 S1 S2 YIR019C	FLO11	854836;		1367	136,111	reviewed
P03870	Site-specific recombinase Flp (FLP) (Protein Able)	FLP1 R0010W	FLP1			423	48,620	reviewed
P38231	Protein FMP23, mitochondrial	FMP23 YBR047W YBR0422	FMP23	852336;		175	20,513	reviewed
